,User ID,Name,Date of Birth,Gender,Location,Membership Start Date,Membership End Date,Subscription Plan,Payment Information,Renewal Status,Usage Frequency,Favorite Genres,Devices Used,Engagement Metrics,Customer Support Interactions
571,572,Michelle Brown,1977-11-21,Female,Shepherdbury,2024-03-30,2025-03-30,Annual,Mastercard,Auto-renew,Frequent,Documentary,Tablet,Low,8
572,573,John Cline,1969-03-30,Female,Ballberg,2024-01-21,2025-01-20,Monthly,Mastercard,Manual,Occasional,Documentary,Smartphone,High,10
573,574,Gregory James,1934-08-24,Female,Freemanfort,2024-04-01,2025-04-01,Annual,Mastercard,Manual,Frequent,Romance,Tablet,High,4
574,575,Julie Galloway,1976-06-15,Male,West Staceyport,2024-03-20,2025-03-20,Annual,Visa,Auto-renew,Regular,Drama,Smartphone,High,1
575,576,Larry Day,1998-11-29,Male,North Anthony,2024-03-04,2025-03-04,Annual,Amex,Manual,Frequent,Comedy,Smart TV,Medium,1
576,577,Michael Chavez,1938-08-02,Female,Maryland,2024-03-13,2025-03-13,Monthly,Amex,Auto-renew,Regular,Horror,Tablet,Low,8
577,578,Joe Lopez,1955-10-10,Male,Johnsonshire,2024-01-15,2025-01-14,Monthly,Visa,Auto-renew,Occasional,Comedy,Smartphone,Medium,7
578,579,Jack Brock,1993-06-23,Female,North Matthew,2024-03-11,2025-03-11,Monthly,Amex,Auto-renew,Frequent,Romance,Tablet,Medium,6
579,580,Jennifer Rasmussen,1956-01-18,Female,Pettystad,2024-01-27,2025-01-26,Annual,Mastercard,Manual,Occasional,Documentary,Tablet,Low,6
580,581,Tanya Odom,1953-05-31,Female,Johnstonstad,2024-01-11,2025-01-10,Monthly,Visa,Auto-renew,Frequent,Action,Smart TV,Medium,5
581,582,Dr. Isaac Davis,1971-10-22,Male,Samuelview,2024-01-21,2025-01-20,Monthly,Visa,Manual,Occasional,Romance,Tablet,Low,7
582,583,Sean Harris,1975-01-28,Female,South Justin,2024-01-03,2025-01-02,Monthly,Amex,Manual,Occasional,Documentary,Smartphone,High,3
583,584,Jesse Singleton,1979-01-18,Male,Julieside,2024-02-04,2025-02-03,Monthly,Visa,Auto-renew,Frequent,Action,Smart TV,Low,4
584,585,Bonnie Pena,1949-10-30,Female,Wrighttown,2024-02-16,2025-02-15,Monthly,Mastercard,Manual,Occasional,Horror,Smart TV,High,3
585,586,Tracy Allen,1935-02-07,Male,West Sharon,2024-02-07,2025-02-06,Monthly,Visa,Manual,Regular,Horror,Tablet,High,2
586,587,Rachel Payne,1971-05-15,Male,Port Julieberg,2024-04-04,2025-04-04,Monthly,Amex,Auto-renew,Occasional,Comedy,Smartphone,Medium,5
587,588,Craig Carter,1954-11-27,Male,Bensonport,2024-01-08,2025-01-07,Annual,Amex,Manual,Regular,Sci-Fi,Smartphone,High,3
588,589,George Elliott,1939-08-30,Female,North Jameschester,2024-02-17,2025-02-16,Annual,Amex,Auto-renew,Frequent,Comedy,Smartphone,Low,5
589,590,Sean Navarro,1972-08-26,Male,New Ryan,2024-04-09,2025-04-09,Monthly,Mastercard,Manual,Occasional,Documentary,Tablet,High,5
590,591,Stephanie Palmer,1966-12-12,Female,Williamport,2024-03-06,2025-03-06,Monthly,Amex,Auto-renew,Frequent,Sci-Fi,Smartphone,Low,5
591,592,Renee Rivas,1985-03-18,Female,West Ninatown,2024-03-17,2025-03-17,Annual,Visa,Manual,Occasional,Documentary,Smart TV,High,5
592,593,John Anderson,1993-01-04,Male,West Rebeccaland,2024-03-25,2025-03-25,Monthly,Amex,Auto-renew,Regular,Horror,Tablet,High,1
593,594,Paul Harris,1970-10-29,Female,East Jasontown,2024-02-27,2025-02-26,Monthly,Visa,Auto-renew,Occasional,Comedy,Tablet,High,3
594,595,Jaime Klein,1994-06-13,Male,Clayview,2024-01-03,2025-01-02,Annual,Visa,Manual,Regular,Sci-Fi,Smartphone,Low,2
595,596,Thomas Mitchell,1990-09-29,Female,East Danny,2024-01-01,2024-12-31,Annual,Amex,Manual,Occasional,Horror,Smart TV,Low,0
596,597,Veronica Vargas,1953-12-26,Female,Parsonsstad,2024-04-03,2025-04-03,Annual,Mastercard,Manual,Occasional,Comedy,Tablet,Low,1
597,598,Alexander Thompson,1947-04-08,Female,Port Jenniferport,2024-01-09,2025-01-08,Annual,Visa,Auto-renew,Frequent,Drama,Smartphone,High,8
598,599,Linda Taylor PhD,2000-11-18,Male,Maryberg,2024-03-30,2025-03-30,Monthly,Visa,Manual,Regular,Comedy,Tablet,Medium,9
599,600,Robert Miller,1939-07-11,Male,Jonesport,2024-04-01,2025-04-01,Annual,Mastercard,Manual,Occasional,Documentary,Smartphone,High,6
600,601,Michael Hanson,1959-03-28,Male,Meghanmouth,2024-03-13,2025-03-13,Annual,Amex,Auto-renew,Occasional,Romance,Smart TV,Low,9
601,602,Becky Ross,1967-09-16,Male,North Tiffany,2024-04-07,2025-04-07,Annual,Mastercard,Manual,Regular,Romance,Smart TV,High,4
602,603,Margaret Barker,1951-07-04,Male,New Michael,2024-02-21,2025-02-20,Annual,Mastercard,Auto-renew,Occasional,Horror,Tablet,Low,6
603,604,Jennifer Gill,1942-12-19,Male,Port Stevenstad,2024-03-30,2025-03-30,Monthly,Amex,Auto-renew,Regular,Sci-Fi,Tablet,High,5
604,605,Heather Bowen,1966-04-25,Female,Delgadoside,2024-01-13,2025-01-12,Annual,Mastercard,Manual,Occasional,Horror,Smart TV,Low,6
605,606,Anthony Jones,2004-06-02,Female,Port Jason,2024-01-03,2025-01-02,Annual,Amex,Auto-renew,Frequent,Action,Tablet,High,4
606,607,Lee West,1957-04-26,Female,North Emily,2024-03-13,2025-03-13,Annual,Mastercard,Manual,Occasional,Comedy,Smartphone,Medium,7
607,608,Gail Montgomery DDS,1943-10-21,Male,Madisonborough,2024-01-10,2025-01-09,Annual,Mastercard,Auto-renew,Frequent,Comedy,Smart TV,Medium,5
608,609,Travis Flores,1940-09-11,Male,New Kathymouth,2024-02-04,2025-02-03,Monthly,Mastercard,Manual,Occasional,Comedy,Smart TV,Low,1
609,610,Brooke Brock,1953-07-31,Male,Maryfurt,2024-01-12,2025-01-11,Monthly,Visa,Manual,Occasional,Sci-Fi,Tablet,Low,9
610,611,Carolyn Nichols,1970-01-07,Female,North Jesseborough,2024-02-19,2025-02-18,Annual,Visa,Auto-renew,Occasional,Action,Tablet,Medium,6
611,612,Ivan King,2006-04-11,Male,West John,2024-03-06,2025-03-06,Annual,Mastercard,Manual,Regular,Documentary,Tablet,Low,6
612,613,Janet Barajas,1969-03-19,Female,Port Tracy,2024-01-11,2025-01-10,Monthly,Mastercard,Auto-renew,Frequent,Romance,Smart TV,High,10
613,614,Anthony Pace,1982-04-01,Female,Hughesport,2024-03-26,2025-03-26,Monthly,Visa,Auto-renew,Frequent,Comedy,Smartphone,Low,4
614,615,Christina Finley,1967-05-31,Male,West Adam,2024-02-14,2025-02-13,Monthly,Amex,Auto-renew,Occasional,Horror,Smart TV,Medium,4
615,616,Richard Ferguson,1976-01-15,Female,Michaelport,2024-02-28,2025-02-27,Monthly,Mastercard,Manual,Frequent,Romance,Smartphone,Low,5
616,617,Sandra Johnson,1971-06-12,Female,Josephfort,2024-01-08,2025-01-07,Monthly,Mastercard,Manual,Regular,Romance,Tablet,High,0
617,618,Andrew Hawkins,1998-05-31,Male,Amandabury,2024-02-16,2025-02-15,Monthly,Mastercard,Auto-renew,Regular,Romance,Smart TV,Medium,0
618,619,Karen Cohen,1980-02-28,Male,Lisaborough,2024-03-12,2025-03-12,Annual,Mastercard,Manual,Frequent,Action,Tablet,High,10
619,620,Robert Ewing,1956-09-05,Female,East Matthewburgh,2024-03-28,2025-03-28,Monthly,Visa,Auto-renew,Frequent,Comedy,Smartphone,Medium,10
620,621,Amber Phillips,1956-06-20,Male,Nelsonville,2024-03-29,2025-03-29,Annual,Mastercard,Auto-renew,Occasional,Horror,Tablet,High,0
621,622,Hannah Terry,1959-02-22,Female,Shawnstad,2024-03-06,2025-03-06,Monthly,Mastercard,Auto-renew,Occasional,Documentary,Smart TV,High,5
622,623,Mrs. Vanessa Johnson,1975-11-19,Female,East Seanview,2024-01-21,2025-01-20,Annual,Mastercard,Manual,Frequent,Drama,Tablet,Low,3
623,624,Elizabeth Rivera,1945-05-01,Male,West Charlesberg,2024-02-25,2025-02-24,Monthly,Visa,Auto-renew,Regular,Action,Tablet,Low,10
624,625,Lisa Salinas,1968-07-26,Male,Danielsland,2024-04-13,2025-04-13,Monthly,Mastercard,Manual,Regular,Action,Tablet,High,6
625,626,Steven Schneider,2000-05-04,Female,Brandonborough,2024-03-15,2025-03-15,Annual,Amex,Manual,Frequent,Romance,Smart TV,High,6
626,627,Johnny Myers,1954-01-17,Male,North Brian,2024-02-19,2025-02-18,Monthly,Amex,Auto-renew,Occasional,Horror,Tablet,High,5
627,628,Joshua Lee,1971-05-07,Female,Port Christopher,2024-01-06,2025-01-05,Monthly,Amex,Manual,Occasional,Documentary,Smartphone,High,2
628,629,David Acosta,1995-02-18,Female,Port Raymondmouth,2024-03-13,2025-03-13,Annual,Visa,Manual,Frequent,Drama,Tablet,High,1
629,630,Mary Robinson,1958-07-02,Female,Masseyport,2024-02-02,2025-02-01,Monthly,Amex,Manual,Regular,Romance,Smartphone,High,2
630,631,Randy Kidd,1965-06-16,Female,South Jonathanshire,2024-02-08,2025-02-07,Monthly,Visa,Manual,Occasional,Sci-Fi,Smart TV,High,9
631,632,Margaret Hall,1983-09-19,Male,Freemanland,2024-01-24,2025-01-23,Annual,Visa,Manual,Regular,Drama,Tablet,Medium,5
632,633,Tony Davis,1972-03-05,Male,South Brandonmouth,2024-03-16,2025-03-16,Monthly,Mastercard,Auto-renew,Regular,Sci-Fi,Smartphone,High,0
633,634,Aaron Guzman,1978-11-09,Male,Joshuamouth,2024-02-04,2025-02-03,Monthly,Mastercard,Auto-renew,Regular,Documentary,Tablet,High,6
634,635,Kenneth Russell,1984-11-12,Female,East Michaelstad,2024-04-13,2025-04-13,Monthly,Visa,Auto-renew,Occasional,Drama,Smart TV,High,0
635,636,Michael Anderson,1980-10-31,Male,Cannonshire,2024-01-07,2025-01-06,Annual,Amex,Manual,Regular,Drama,Tablet,Medium,9
636,637,Mckenzie Smith,1977-09-22,Female,Wilsonborough,2024-04-09,2025-04-09,Annual,Mastercard,Manual,Occasional,Romance,Tablet,High,1
637,638,Ryan Williams,1999-10-09,Male,South Timothy,2024-01-18,2025-01-17,Annual,Mastercard,Auto-renew,Frequent,Drama,Smartphone,High,8
638,639,Michael Rogers,1935-05-11,Male,Patriciaton,2024-02-13,2025-02-12,Annual,Amex,Manual,Occasional,Action,Smart TV,Medium,2
639,640,Paula Wright,2004-01-21,Female,North Brian,2024-02-08,2025-02-07,Monthly,Amex,Manual,Frequent,Action,Smart TV,Medium,7
640,641,Kelly Blevins,1935-12-26,Male,East Thomas,2024-01-17,2025-01-16,Monthly,Visa,Manual,Regular,Documentary,Smart TV,Medium,5
641,642,Jacob Schultz,1949-08-23,Female,Davisport,2024-04-03,2025-04-03,Monthly,Mastercard,Manual,Occasional,Romance,Smart TV,Low,6
642,643,Scott Cannon,1967-02-27,Male,Lewisfurt,2024-04-09,2025-04-09,Monthly,Mastercard,Manual,Occasional,Horror,Tablet,High,0
643,644,Dean Frazier,1974-08-22,Male,Johnchester,2024-02-21,2025-02-20,Monthly,Amex,Auto-renew,Regular,Romance,Smart TV,High,8
644,645,Amy Williams,1995-01-05,Male,Port Codyland,2024-03-21,2025-03-21,Annual,Amex,Manual,Regular,Action,Tablet,Medium,0
645,646,Alison Stephens,1933-11-30,Male,Douglasburgh,2024-01-07,2025-01-06,Monthly,Mastercard,Manual,Occasional,Sci-Fi,Tablet,Low,4
646,647,Scott Cook,1994-11-02,Female,Ethanburgh,2024-03-18,2025-03-18,Annual,Amex,Manual,Occasional,Horror,Smart TV,Low,6
647,648,Mrs. Nicole Gallegos,1968-03-27,Male,North Robert,2024-03-21,2025-03-21,Monthly,Mastercard,Auto-renew,Frequent,Sci-Fi,Smartphone,High,7
648,649,Debra Moore,1945-01-30,Female,Soniabury,2024-03-06,2025-03-06,Monthly,Amex,Auto-renew,Regular,Romance,Smart TV,Medium,3
649,650,Kelly Cox,1991-07-06,Female,Carlosborough,2024-01-24,2025-01-23,Annual,Mastercard,Manual,Occasional,Romance,Smart TV,Low,0
650,651,Kaitlin Webb,1936-05-01,Male,New Ann,2024-03-11,2025-03-11,Annual,Mastercard,Manual,Occasional,Horror,Tablet,High,1
651,652,Antonio Baldwin,1954-03-31,Male,Port Brendafort,2024-03-15,2025-03-15,Annual,Visa,Auto-renew,Regular,Sci-Fi,Smart TV,Medium,2
652,653,Heather Wright,1969-03-21,Female,Lake Meagan,2024-04-07,2025-04-07,Annual,Visa,Manual,Frequent,Comedy,Smart TV,Medium,10
653,654,Matthew Zavala,1996-03-04,Male,Bradleyview,2024-03-28,2025-03-28,Monthly,Mastercard,Auto-renew,Occasional,Drama,Tablet,Medium,8
654,655,Robert Wong,1993-09-04,Female,West Richard,2024-01-21,2025-01-20,Annual,Mastercard,Manual,Occasional,Action,Smartphone,Medium,3
655,656,Ryan Peterson,1966-05-25,Male,New Michael,2024-01-16,2025-01-15,Monthly,Visa,Auto-renew,Occasional,Sci-Fi,Smart TV,Low,10
656,657,David Alvarez,1992-09-18,Female,Jessicafort,2024-02-17,2025-02-16,Annual,Visa,Auto-renew,Occasional,Horror,Tablet,Low,3
657,658,Mrs. Penny Frost,1940-02-07,Female,East Timothyside,2024-01-04,2025-01-03,Monthly,Mastercard,Manual,Regular,Sci-Fi,Smart TV,High,5
658,659,Dawn Simon,1973-05-23,Female,Villaburgh,2024-02-04,2025-02-03,Monthly,Mastercard,Manual,Frequent,Drama,Smart TV,Low,5
659,660,Paul Bolton,2004-03-08,Female,Lisamouth,2024-03-31,2025-03-31,Annual,Visa,Manual,Regular,Horror,Tablet,Medium,5
660,661,Denise Oneill,1964-02-29,Male,East Monica,2024-01-31,2025-01-30,Annual,Visa,Auto-renew,Regular,Drama,Smartphone,High,2
661,662,Tracey Scott,1938-05-31,Female,Elizabethhaven,2024-03-09,2025-03-09,Monthly,Amex,Auto-renew,Frequent,Romance,Smartphone,High,10
662,663,Heather Moreno,1933-08-24,Female,Andrewview,2024-02-06,2025-02-05,Monthly,Amex,Auto-renew,Frequent,Horror,Tablet,High,10
663,664,Pamela Briggs,1946-05-08,Male,East Gregoryshire,2024-02-14,2025-02-13,Monthly,Amex,Manual,Regular,Action,Smart TV,Medium,1
664,665,Douglas Sharp,1969-09-07,Female,Romeroshire,2024-02-02,2025-02-01,Annual,Visa,Manual,Frequent,Horror,Smartphone,Medium,6
665,666,Derrick Burton,1957-09-26,Male,New Richard,2024-02-03,2025-02-02,Annual,Amex,Auto-renew,Frequent,Action,Tablet,Low,8
666,667,Mary Reid,1946-01-08,Female,Lake Joanneside,2024-02-17,2025-02-16,Monthly,Amex,Manual,Occasional,Horror,Smart TV,Medium,1
667,668,Nicole West,1993-08-23,Male,North Kyletown,2024-03-01,2025-03-01,Monthly,Mastercard,Manual,Regular,Drama,Smart TV,Low,5
668,669,Roy Stone,1952-06-16,Male,Lake Ericborough,2024-01-03,2025-01-02,Monthly,Visa,Auto-renew,Occasional,Horror,Tablet,Low,8
669,670,James Warner,1963-02-19,Female,Bowenland,2024-03-21,2025-03-21,Monthly,Visa,Manual,Frequent,Documentary,Smartphone,Low,2
670,671,Larry Gay,2002-11-14,Female,New Jeffery,2024-02-08,2025-02-07,Monthly,Mastercard,Auto-renew,Frequent,Romance,Smartphone,High,2
671,672,Brent Bailey,2002-02-17,Male,Lake Kelly,2024-03-17,2025-03-17,Monthly,Amex,Manual,Occasional,Comedy,Smart TV,Medium,5
672,673,Oscar Wright,1983-07-17,Female,Rodriguezstad,2024-01-14,2025-01-13,Monthly,Mastercard,Manual,Regular,Drama,Tablet,High,4
673,674,Ms. Linda Walter DDS,1957-11-12,Female,Alexandrachester,2024-03-26,2025-03-26,Monthly,Visa,Manual,Regular,Drama,Smart TV,Medium,9
674,675,Bill Marquez,1962-08-03,Female,South Stephanie,2024-02-08,2025-02-07,Monthly,Amex,Manual,Regular,Documentary,Smartphone,High,4
675,676,Peter Francis,1937-06-28,Female,Vargasberg,2024-01-27,2025-01-26,Annual,Amex,Manual,Frequent,Horror,Smart TV,High,8
676,677,Dylan Woods,1959-01-14,Female,South Donaldview,2024-03-19,2025-03-19,Annual,Amex,Auto-renew,Frequent,Drama,Tablet,High,2
677,678,Kathleen Bauer,1998-09-14,Male,Port Seanmouth,2024-01-05,2025-01-04,Monthly,Mastercard,Auto-renew,Regular,Horror,Smart TV,High,4
678,679,Robert Roberson,1961-10-18,Female,South Moniqueburgh,2024-02-15,2025-02-14,Annual,Visa,Manual,Occasional,Horror,Smart TV,Low,4
679,680,Faith Griffin,1991-04-18,Male,Rickytown,2024-03-10,2025-03-10,Annual,Mastercard,Manual,Occasional,Drama,Smartphone,Medium,10
680,681,Daniel Lopez,1988-01-24,Male,Freemanstad,2024-03-14,2025-03-14,Monthly,Visa,Auto-renew,Frequent,Sci-Fi,Smartphone,Low,6
681,682,Sylvia Butler,1988-09-24,Female,Greenberg,2024-02-06,2025-02-05,Monthly,Visa,Manual,Regular,Horror,Smartphone,Low,3
682,683,Kevin Dominguez,1994-07-28,Female,Davisberg,2024-01-22,2025-01-21,Monthly,Mastercard,Auto-renew,Occasional,Action,Smart TV,Medium,0
683,684,Jonathan Lucero,1954-07-17,Male,Loriborough,2024-01-19,2025-01-18,Annual,Amex,Auto-renew,Occasional,Comedy,Smartphone,High,8
684,685,Lori Howe,1952-05-15,Male,Lake Donald,2024-01-16,2025-01-15,Annual,Visa,Manual,Regular,Action,Tablet,High,3
685,686,James Ryan,1985-11-15,Male,Brandonmouth,2024-01-24,2025-01-23,Monthly,Amex,Auto-renew,Frequent,Drama,Tablet,Low,4
686,687,Catherine Fry,1934-01-15,Male,Angelatown,2024-02-16,2025-02-15,Monthly,Mastercard,Manual,Frequent,Horror,Smart TV,Low,3
687,688,Mark Griffin,2000-05-12,Male,Cruzton,2024-03-31,2025-03-31,Annual,Amex,Auto-renew,Regular,Action,Smart TV,Low,4
688,689,Maria Johnson,1980-12-18,Female,Aprilview,2024-02-26,2025-02-25,Monthly,Mastercard,Manual,Frequent,Drama,Smart TV,High,7
689,690,Bradley Holmes,1953-03-30,Male,Richardview,2024-04-01,2025-04-01,Annual,Visa,Manual,Frequent,Action,Tablet,Low,2
690,691,Alexandra Horton,1961-08-26,Male,Lake Melaniestad,2024-03-01,2025-03-01,Annual,Amex,Manual,Frequent,Documentary,Smart TV,Medium,0
691,692,Jose Boyd,1936-10-21,Male,South Rebecca,2024-01-03,2025-01-02,Annual,Amex,Manual,Frequent,Documentary,Tablet,High,4
692,693,Brianna Fletcher,1976-09-13,Male,Lindaville,2024-01-20,2025-01-19,Annual,Amex,Auto-renew,Occasional,Sci-Fi,Smart TV,Low,0
693,694,Jose Jensen,1983-06-16,Female,Lake Tiffanyberg,2024-03-26,2025-03-26,Monthly,Visa,Auto-renew,Regular,Documentary,Tablet,Low,0
694,695,Stephanie White,1978-01-12,Female,North Angela,2024-02-26,2025-02-25,Annual,Amex,Auto-renew,Frequent,Romance,Tablet,Low,1
695,696,Richard Villanueva DDS,1968-06-22,Female,Micheleberg,2024-03-20,2025-03-20,Annual,Amex,Auto-renew,Occasional,Drama,Smart TV,High,10
696,697,Anna Monroe,1958-08-06,Male,Port Sandraborough,2024-01-06,2025-01-05,Annual,Mastercard,Manual,Frequent,Sci-Fi,Smartphone,Medium,5
697,698,Mary Phillips,1938-09-16,Female,Martinburgh,2024-02-12,2025-02-11,Annual,Amex,Manual,Occasional,Comedy,Smartphone,High,0
698,699,Matthew Roman,2000-02-27,Female,Lake Keith,2024-01-26,2025-01-25,Monthly,Mastercard,Auto-renew,Frequent,Horror,Smartphone,High,10
699,700,Andrew Santos,1960-07-14,Female,South Jenniferview,2024-01-05,2025-01-04,Annual,Mastercard,Manual,Occasional,Comedy,Tablet,High,3
700,701,Hannah Murphy,1983-04-20,Female,Lake Edward,2024-03-03,2025-03-03,Monthly,Amex,Manual,Frequent,Documentary,Smartphone,Low,1
701,702,Paul Graham,1977-12-17,Male,North Kristenberg,2024-04-01,2025-04-01,Monthly,Amex,Manual,Regular,Documentary,Smart TV,Medium,2
702,703,Laurie Hansen,1972-09-22,Male,East Jonathanhaven,2024-01-21,2025-01-20,Annual,Amex,Auto-renew,Regular,Documentary,Tablet,Low,6
703,704,Eric Benitez,1952-12-05,Male,West Antonioburgh,2024-01-22,2025-01-21,Annual,Mastercard,Manual,Regular,Romance,Smart TV,Medium,6
704,705,Daniel Smith,1969-02-14,Male,New Robert,2024-03-28,2025-03-28,Annual,Amex,Manual,Occasional,Sci-Fi,Tablet,Medium,3
705,706,Michael Johnson,1996-07-03,Male,Andreastad,2024-02-17,2025-02-16,Monthly,Mastercard,Auto-renew,Occasional,Documentary,Smartphone,Medium,5
706,707,Tracy Sanders,1990-02-06,Female,North Jonathan,2024-02-14,2025-02-13,Monthly,Amex,Auto-renew,Occasional,Action,Tablet,Low,0
707,708,Kendra Mitchell,1934-09-02,Female,Port Michaeltown,2024-02-06,2025-02-05,Monthly,Mastercard,Auto-renew,Frequent,Horror,Smartphone,High,8
708,709,Alexander Mckinney,1945-02-23,Female,West Matthew,2024-02-09,2025-02-08,Monthly,Mastercard,Manual,Occasional,Comedy,Smartphone,High,0
709,710,Lisa Stark,1937-11-01,Male,Lake Amandaton,2024-03-29,2025-03-29,Monthly,Amex,Auto-renew,Occasional,Romance,Smart TV,Medium,0
710,711,Alexandria Gonzales,1943-06-03,Male,Harrismouth,2024-03-13,2025-03-13,Monthly,Mastercard,Manual,Regular,Comedy,Smartphone,High,3
711,712,Jessica Travis,1968-03-27,Female,Walterchester,2024-01-18,2025-01-17,Annual,Visa,Manual,Occasional,Horror,Smartphone,High,8
712,713,Robert Kelly,1947-12-27,Male,South Patricia,2024-03-02,2025-03-02,Annual,Visa,Auto-renew,Occasional,Comedy,Tablet,Medium,5
713,714,Susan Johnson,1986-07-25,Male,Lake Tiffany,2024-03-25,2025-03-25,Annual,Visa,Auto-renew,Regular,Comedy,Smartphone,Medium,7
714,715,Andrew Hill,1955-11-26,Male,Zacharychester,2024-01-22,2025-01-21,Monthly,Visa,Auto-renew,Frequent,Romance,Smartphone,High,7
715,716,Kathryn Carpenter,1987-12-11,Female,Meyerburgh,2024-01-28,2025-01-27,Monthly,Visa,Manual,Occasional,Documentary,Smart TV,High,8
716,717,Kimberly Lopez,1974-08-16,Male,New Carolborough,2024-02-26,2025-02-25,Monthly,Visa,Manual,Occasional,Documentary,Smartphone,High,9
717,718,Mr. David Silva,1961-06-22,Female,West Taylorhaven,2024-04-12,2025-04-12,Annual,Mastercard,Manual,Frequent,Horror,Smart TV,High,3
718,719,Christopher Pitts,1980-01-08,Female,New Phillip,2024-04-11,2025-04-11,Annual,Mastercard,Auto-renew,Occasional,Romance,Tablet,Medium,2
719,720,Felicia Ortega,1972-06-21,Female,Danaland,2024-01-28,2025-01-27,Annual,Mastercard,Auto-renew,Occasional,Horror,Smart TV,Low,5
720,721,Logan Benson,1972-09-03,Female,Tinamouth,2024-01-24,2025-01-23,Annual,Mastercard,Manual,Occasional,Action,Smart TV,High,0
721,722,Cheryl Lam,1951-12-28,Female,North Sarah,2024-03-25,2025-03-25,Annual,Amex,Auto-renew,Occasional,Romance,Smart TV,Medium,6
722,723,Donald Crawford,1952-05-17,Female,Powellmouth,2024-01-19,2025-01-18,Monthly,Amex,Auto-renew,Occasional,Sci-Fi,Smartphone,Low,10
723,724,Latoya Barrett,1979-01-26,Male,Haynesborough,2024-02-24,2025-02-23,Annual,Amex,Auto-renew,Frequent,Horror,Smartphone,Low,4
724,725,Laura Howard,1975-02-24,Female,Port Josephside,2024-02-16,2025-02-15,Annual,Amex,Manual,Frequent,Romance,Tablet,High,10
725,726,Matthew Miller,1977-07-10,Female,South Russellshire,2024-04-04,2025-04-04,Annual,Visa,Auto-renew,Frequent,Horror,Smart TV,High,8
726,727,Mark Copeland,1969-07-10,Female,East Christina,2024-01-31,2025-01-30,Annual,Amex,Auto-renew,Regular,Comedy,Tablet,Low,5
727,728,Donna Phillips,1989-05-24,Female,Floresview,2024-03-30,2025-03-30,Monthly,Mastercard,Auto-renew,Regular,Romance,Tablet,High,7
728,729,Nancy Brown,1948-04-06,Male,Waynefort,2024-01-02,2025-01-01,Annual,Amex,Auto-renew,Frequent,Action,Smart TV,Medium,9
729,730,Deborah Owens,1971-12-24,Male,Williamsfort,2024-01-01,2024-12-31,Annual,Amex,Auto-renew,Frequent,Sci-Fi,Smart TV,Low,3
730,731,Julian Smith,1986-04-15,Male,Reedland,2024-02-16,2025-02-15,Annual,Mastercard,Manual,Occasional,Comedy,Tablet,High,6
731,732,Manuel Ortiz,1944-06-30,Male,Port Kevin,2024-02-22,2025-02-21,Monthly,Mastercard,Manual,Regular,Action,Tablet,Medium,9
732,733,Shawn Ray,2002-09-25,Male,Lake Antoniomouth,2024-01-14,2025-01-13,Annual,Mastercard,Manual,Regular,Comedy,Tablet,High,6
733,734,Vicki Bray,1979-02-28,Male,Alishaburgh,2024-01-03,2025-01-02,Monthly,Visa,Auto-renew,Frequent,Comedy,Tablet,High,4
